Format Version,1.25,Take Name,Take 2026-01-03 06.50.43 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-01-03 06.50.47.145 午後,Capture Start Frame,724866,Total Frames in Take,2292,Total Exported Frames,2292,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
867,8.670000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001396,0.299313,0.000326,0.954154,471.843079,73.517746,505.638306,487.630432,76.699089,488.772858,478.811951,69.299889,528.481567,466.446167,77.501793,484.347656,454.483765,70.570229,520.951355,487.639221,76.711227,488.764801,478.758606,69.293739,528.466064,466.441620,77.488686,484.358490,454.532501,70.577362,520.963684
868,8.680000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001826,0.298894,0.000328,0.954285,472.350037,73.550125,503.783478,488.151367,76.721771,486.929291,479.299927,69.352814,526.636230,466.970795,77.515320,482.484802,454.978058,70.610611,519.083618,488.148224,76.741440,486.915863,479.249542,69.339981,526.625000,466.981171,77.496155,482.490479,455.020813,70.622879,519.102783
869,8.690000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.002063,0.298160,0.000597,0.954514,472.868988,73.575653,501.961304,488.694122,76.752815,485.130524,479.786530,69.389534,524.825928,467.519867,77.531128,480.653259,455.475464,70.629143,517.235596,488.692383,76.763702,485.123810,479.737305,69.386024,524.799500,467.530121,77.518227,480.667816,455.515533,70.634567,517.253784
870,8.700000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001558,0.297768,0.000259,0.954637,473.543213,73.537216,500.268219,489.385193,76.712242,483.452850,480.437988,69.327148,523.135376,468.215393,77.513977,478.958801,456.134369,70.595505,515.525940,489.391968,76.716003,483.449951,480.388000,69.330109,523.100708,468.220367,77.508522,478.970245,456.171539,70.594307,515.551147
871,8.710000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001193,0.298449,0.000149,0.954425,474.460205,73.523926,498.701660,490.279541,76.702805,481.865753,481.385773,69.296432,521.556274,469.103729,77.516441,477.402374,457.071869,70.580017,513.982361,490.289703,76.717110,481.876495,481.322601,69.290825,521.505066,469.100342,77.496780,477.415649,457.127045,70.591042,514.007751
872,8.720000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001712,0.298991,0.000458,0.954254,475.643921,73.565613,497.329498,491.441254,76.745064,480.473053,482.599243,69.362801,520.179626,470.259644,77.536110,476.033112,458.275604,70.618469,512.632385,491.432953,76.742882,480.482300,482.565582,69.368721,520.150574,470.264709,77.533226,476.050903,458.312500,70.617783,512.633545
873,8.730000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001847,0.300581,0.000134,0.953755,476.979645,73.595085,496.105804,492.722443,76.758293,479.195343,484.008789,69.398895,518.934570,471.526581,77.558830,474.825653,459.660797,70.664322,511.467743,492.726074,76.777298,479.193481,483.954803,69.389069,518.895752,471.531891,77.534676,474.848114,459.705017,70.678978,511.485168
874,8.740000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001812,0.302622,0.000631,0.953109,478.352417,73.574928,494.918243,494.019714,76.758736,477.941681,485.483154,69.376961,517.715149,472.804596,77.541344,473.663116,461.102264,70.622688,510.353210,494.028503,76.764984,477.946625,485.451447,69.375031,517.691345,472.793030,77.528877,473.688629,461.136688,70.630730,510.346161
875,8.750000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001823,0.305940,0.000268,0.952049,479.862915,73.551468,493.741119,495.413818,76.720192,476.655060,487.149323,69.354126,516.488831,474.169983,77.516525,472.524170,462.718628,70.615028,509.296539,495.414276,76.733543,476.653870,487.100800,69.345512,516.469177,474.169983,77.500381,472.535583,462.767090,70.626488,509.305664
876,8.760000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001415,0.307833,0.000893,0.951439,481.092438,73.487846,492.529510,496.572235,76.690819,475.385376,488.473206,69.271111,515.243225,475.311371,77.472031,471.339966,464.012909,70.517441,508.149628,496.569122,76.698608,475.394958,488.418915,69.268883,515.208862,475.311920,77.458702,471.357330,464.069916,70.525330,508.155884
877,8.770000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001357,0.308242,0.000455,0.951307,482.016479,73.524223,491.281921,497.484314,76.710991,474.123993,489.413116,69.304695,513.989929,476.220703,77.510048,470.096710,464.947815,70.571159,506.917175,497.479645,76.723991,474.128326,489.365540,69.297546,513.961060,476.229218,77.494560,470.101257,464.991180,70.580788,506.936676
878,8.780000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.002075,0.308427,0.000327,0.951246,482.899231,73.580116,490.037079,498.359772,76.745186,472.868530,490.305542,69.394859,512.748291,477.094391,77.534195,468.848419,465.837250,70.646248,505.683258,498.371246,76.747627,472.859100,490.248108,69.400162,512.716797,477.093384,77.528038,468.876892,465.882996,70.644791,505.694977
879,8.790000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001799,0.308721,0.001063,0.951150,483.663788,73.540680,488.825378,499.109741,76.741516,471.650330,491.089386,69.342354,511.527893,477.840942,77.508308,467.644196,466.615173,70.570557,504.479279,499.117218,76.753777,471.638885,491.030273,69.336418,511.512756,477.839172,77.495399,467.656891,466.668030,70.577156,504.492889
880,8.800000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.001787,0.301953,0.000548,0.953321,483.742950,73.539482,487.434967,499.434631,76.720596,470.480377,490.840973,69.340332,510.241852,478.225647,77.506813,466.172028,466.470642,70.590195,502.845642,499.430969,76.749504,470.476471,490.783691,69.318726,510.227203,478.231018,77.476562,466.174438,466.525269,70.612633,502.861511
881,8.810000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.002680,0.284671,0.000679,0.958621,482.632080,73.618141,485.713318,498.923706,76.786339,469.331940,488.904480,69.461014,508.768555,477.883698,77.547256,464.258575,464.816406,70.677971,500.494354,498.923706,76.795212,469.333160,488.862610,69.460655,508.740356,477.888184,77.534546,464.276123,464.851990,70.682068,500.502777
882,8.820000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.003258,0.261329,0.000330,0.965244,480.846222,73.690216,483.709045,497.914185,76.834854,468.133392,485.991760,69.560555,507.046509,477.145264,77.593552,462.044373,462.333740,70.771904,497.612000,497.915649,76.858665,468.133728,485.935516,69.546249,507.021729,477.143921,77.566200,462.057312,462.386993,70.788979,497.622314
883,8.830000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.003730,0.235452,-0.000947,0.971878,478.811981,73.775818,481.534851,496.694031,76.861618,466.888489,482.695038,69.672516,505.119873,476.281586,77.652527,459.697723,459.577301,70.916634,494.433411,496.683411,76.866379,466.915802,482.658569,69.673111,505.079620,476.280640,77.642281,459.697906,459.623291,70.921562,494.444916
884,8.840000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.004603,0.207931,-0.001317,0.978132,476.584412,73.852570,479.128693,495.264740,76.910172,465.508820,479.130066,69.793411,502.902863,475.290619,77.688362,457.176392,456.652222,71.018349,490.926819,495.259369,76.914352,465.529694,479.090790,69.800293,502.837524,475.295135,77.677422,457.192871,456.689453,71.018555,490.951202
885,8.850000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.005355,0.180539,-0.001437,0.983552,474.298828,73.949554,476.577820,493.709351,76.993477,464.017120,475.514679,69.927864,500.463318,474.231262,77.751152,454.581573,453.740021,71.125732,487.249390,493.708344,77.009117,464.026825,475.480774,69.922890,500.417297,474.227325,77.729027,454.604492,453.777069,71.136864,487.261017
886,8.860000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.006008,0.152968,-0.002029,0.988211,472.037323,74.025925,473.923950,492.121643,77.039253,462.463348,471.913452,70.040398,497.846100,473.201935,77.793610,451.952637,450.912262,71.230423,483.433868,492.117126,77.052864,462.480469,471.884216,70.035088,497.802734,473.193298,77.773605,451.966614,450.953247,71.242065,483.444794
887,8.870000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.006834,0.124892,-0.002643,0.992143,469.790161,74.088715,471.139618,490.493683,77.069122,460.830078,468.308136,70.148804,495.023712,472.200562,77.813934,449.262604,448.158264,71.323013,479.442200,490.479340,77.083305,460.844055,468.265869,70.144028,494.965057,472.205627,77.794853,449.270538,448.206787,71.332291,479.475525
888,8.880000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.008187,0.097026,-0.002373,0.995245,467.548645,74.143234,468.239258,488.793793,77.123810,459.097870,464.735199,70.265495,492.013550,471.176758,77.812920,446.521484,445.488800,71.370720,475.324280,488.802551,77.125511,459.124634,464.709503,70.273018,491.952423,471.160614,77.806175,446.524567,445.520538,71.368774,475.352661
889,8.890000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.008638,0.068570,-0.002888,0.997605,465.289429,74.242775,465.207123,487.023224,77.204117,457.290161,461.121582,70.392578,488.786224,470.153168,77.886848,443.727905,442.859772,71.487587,471.024323,487.028015,77.192879,457.303864,461.118195,70.409912,488.746338,470.131744,77.891090,443.755188,442.880035,71.477455,471.022278
890,8.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.009175,0.040357,-0.003501,0.999137,463.028809,74.315262,462.048279,485.177124,77.252861,455.367889,457.533081,70.498489,485.359192,469.100525,77.928238,440.873505,440.304474,71.581490,466.592743,485.187561,77.261116,455.374847,457.512146,70.500153,485.308990,469.084351,77.915215,440.894714,440.330139,71.584702,466.612427
891,8.910000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.010112,0.011879,-0.004440,0.999868,460.860107,74.392189,458.833221,483.356842,77.288399,453.418915,454.040649,70.632698,481.801239,468.132690,77.951820,438.031067,437.910187,71.695862,462.081787,483.362305,77.296822,453.433044,454.025604,70.631836,481.760956,468.116516,77.939194,438.038483,437.935516,71.701065,462.099182
892,8.920000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.010636,-0.016900,-0.004953,0.999788,458.771484,74.434921,455.546112,481.543793,77.315109,451.431274,450.640198,70.708626,478.088654,467.230499,77.964050,435.192200,435.671448,71.751923,457.472473,481.533722,77.312347,451.441162,450.633575,70.720551,478.021545,467.219757,77.960121,435.219208,435.697998,71.747261,457.499481
893,8.930000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.011604,-0.045197,-0.005324,0.998897,456.820404,74.514008,452.268280,479.789764,77.382309,449.442291,447.425568,70.838882,474.322723,466.418488,77.996803,432.417877,433.647736,71.838051,452.890320,479.794312,77.359749,449.455963,447.403595,70.866867,474.258545,466.402130,78.016235,432.425629,433.680511,71.814247,452.929504
894,8.940000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.012279,-0.073165,-0.005675,0.997228,455.075867,74.597206,449.048920,478.167938,77.458870,447.509033,444.459991,70.959435,470.548645,465.771210,78.046295,429.761475,431.904236,71.924255,448.376587,478.181305,77.463074,447.520996,444.450928,70.968025,470.463715,465.745209,78.036263,429.788116,431.925171,71.922073,448.417114
895,8.950000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.012866,-0.101360,-0.006625,0.994745,453.521912,74.635124,445.837952,476.667999,77.465080,445.603424,441.701477,71.042053,466.707428,465.296234,78.042603,427.181946,430.421844,71.990776,443.859070,476.696350,77.458382,445.626099,441.692078,71.059296,466.628815,465.260956,78.045090,427.193848,430.438416,71.978821,443.898193
896,8.960000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.013943,-0.128797,-0.006254,0.991553,452.203674,74.688881,442.751678,475.324249,77.547287,443.787231,439.253448,71.135841,462.946655,464.985870,78.062096,424.764801,429.250977,72.010315,439.508148,475.321594,77.535934,443.789337,439.255463,71.156021,462.881287,464.977478,78.070488,424.788727,429.260101,71.994308,439.544067
897,8.970000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.014532,-0.155811,-0.007581,0.987651,451.126831,74.744629,439.747040,474.162415,77.557175,442.039673,437.086121,71.244896,459.209290,464.878906,78.067810,422.480652,428.379822,72.108650,435.258698,474.163910,77.553268,442.040375,437.089081,71.257812,459.141754,464.845276,78.064842,422.513580,428.408630,72.103233,435.289459
898,8.980000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.015574,-0.182729,-0.007071,0.983014,450.257355,74.774063,436.852722,473.129822,77.626709,440.390930,435.180206,71.306686,455.529602,464.926727,78.070450,420.353180,427.792633,72.092438,431.137299,473.136749,77.635735,440.393250,435.174927,71.308975,455.448975,464.897766,78.056206,420.376862,427.819305,72.095390,431.187012
899,8.990000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.015831,-0.209113,-0.007948,0.977731,449.652618,74.823204,434.109100,472.304626,77.654457,438.870941,433.588562,71.385704,451.950043,465.192078,78.091766,418.420502,427.525085,72.160889,427.195007,472.321838,77.649277,438.870911,433.580383,71.398514,451.889252,465.171478,78.095741,418.439087,427.535950,72.150108,427.233734
900,9.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.016192,-0.235333,-0.008316,0.971744,449.233917,74.865913,431.441620,471.597656,77.700340,437.411102,432.233398,71.450821,448.397064,465.594910,78.114632,416.607361,427.509644,72.197884,423.350983,471.596069,77.691628,437.410522,432.233093,71.465088,448.338531,465.596130,78.123375,416.618164,427.510345,72.184494,423.395935
901,9.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.017321,-0.260960,-0.008645,0.965155,449.000153,74.897606,428.897522,471.018372,77.739578,436.033722,431.125000,71.534576,444.939301,466.124390,78.100212,414.940613,427.732697,72.216080,419.676575,471.018860,77.733803,436.031250,431.128906,71.546875,444.885071,466.121429,78.105560,414.955231,427.731476,72.204979,419.715790
902,9.020000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.018341,-0.286505,-0.009112,0.957860,448.969696,74.937523,426.450104,470.580048,77.783417,434.738525,430.265503,71.624504,441.528137,466.813202,78.095642,413.414520,428.219879,72.246536,416.119324,470.576080,77.787766,434.748108,430.271637,71.626892,441.463440,466.804565,78.088989,413.413940,428.226746,72.246658,416.171234
903,9.030000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.018807,-0.311900,-0.009492,0.949881,449.059052,74.914085,424.083069,470.198486,77.768188,433.505493,429.578308,71.625916,438.149200,467.571655,78.050438,412.010834,428.887634,72.211800,412.666748,470.197144,77.772537,433.515564,429.576111,71.626610,438.081573,467.561066,78.044220,412.003601,428.901733,72.213142,412.728088
904,9.040000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.020305,-0.336783,-0.009607,0.941314,449.301117,74.935738,421.810211,469.917328,77.817497,432.320801,429.106262,71.703476,434.844330,468.424286,78.023582,410.716919,429.756531,72.198387,409.358856,469.926208,77.811852,432.322937,429.130127,71.718819,434.773438,468.386658,78.025169,410.736694,429.762268,72.188118,409.403717
905,9.050000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.020701,-0.361365,-0.009776,0.932143,449.672211,74.949486,419.589722,469.708344,77.852364,431.162628,428.822296,71.730827,431.551758,469.350159,78.026299,409.509857,430.807953,72.188477,406.134735,469.708557,77.872757,431.153076,428.853516,71.721260,431.470856,469.320435,77.999870,409.537079,430.807556,72.202682,406.192993
906,9.060000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.020661,-0.385858,-0.010057,0.922272,450.146210,74.939392,417.427094,469.542572,77.856094,430.039764,428.694916,71.720772,428.273773,470.327850,78.016899,408.398193,432.019379,72.163818,402.996704,469.558624,77.864899,430.053101,428.708527,71.720070,428.186615,470.306763,78.007217,408.398682,432.012024,72.165436,403.063721
907,9.070000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.021653,-0.410156,-0.010053,0.911703,450.664490,74.933708,415.282959,469.366089,77.887230,428.896637,428.668945,71.742706,424.987701,471.295929,77.988464,407.326599,433.326874,72.116440,399.920959,469.371857,77.904366,428.902924,428.686279,71.733681,424.903473,471.284576,77.969948,407.327911,433.316437,72.126305,399.991974
908,9.080000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.022708,-0.433900,-0.010288,0.900616,451.260651,74.929893,413.178711,469.225403,77.912331,427.745026,428.785339,71.774315,421.726898,472.282104,77.954521,406.305450,434.749634,72.078415,396.937531,469.244629,77.913902,427.747314,428.796417,71.779861,421.667328,472.264282,77.953697,406.316956,434.737671,72.072495,396.979675
909,9.090000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.022922,-0.457333,-0.010795,0.888935,451.886780,74.925240,411.138550,469.065338,77.917259,426.622375,428.993866,71.783516,418.501556,473.240082,77.937988,405.372162,436.247681,72.062202,394.058075,469.063080,77.922173,426.617584,429.015411,71.783470,418.449036,473.245056,77.933464,405.383972,436.225006,72.061790,394.100372
910,9.100000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.023596,-0.481035,-0.010949,0.876315,452.567200,74.906425,409.034454,468.890625,77.931412,425.411255,429.311768,71.780975,415.165283,474.199524,77.906372,404.415680,437.866669,72.006958,391.145691,468.878296,77.954758,425.411865,429.343689,71.766197,415.127319,474.198120,77.880196,404.419403,437.849915,72.023735,391.177246
911,9.110000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.024207,-0.504028,-0.011287,0.863274,453.303528,74.896553,406.987640,468.740295,77.946815,424.198303,429.755371,71.790291,411.887115,475.150940,77.880684,403.512573,439.567322,71.968445,388.352600,468.727509,77.947456,424.192139,429.774567,71.791313,411.832214,475.168701,77.880531,403.514465,439.544250,71.966965,388.408752
912,9.120000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.024550,-0.527016,-0.012086,0.849415,454.104248,74.875656,404.976532,468.597931,77.929245,422.988007,430.324127,71.795464,408.607971,476.109528,77.836662,402.676270,441.385254,71.941254,385.633881,468.572357,77.938652,422.982391,430.364136,71.790794,408.570251,476.107391,77.822403,402.670990,441.374207,71.950737,385.680450
913,9.130000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.024337,-0.549487,-0.012286,0.835057,454.989929,74.851654,402.987610,468.501038,77.926651,421.743927,431.051971,71.758217,405.348450,477.084686,77.825623,401.861511,443.321869,71.896149,382.996521,468.481476,77.946419,421.732971,431.113312,71.746498,405.306366,477.067047,77.799400,401.866333,443.300751,71.913498,383.041840
914,9.140000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.025340,-0.571569,-0.012336,0.820070,455.933319,74.822266,401.107635,468.427032,77.946274,420.548645,431.901855,71.745300,402.197906,478.058380,77.784088,401.152466,445.345947,71.813423,380.531555,468.419617,77.955284,420.546539,431.919220,71.738815,402.147461,478.070496,77.774986,401.148651,445.324768,71.819763,380.585480
915,9.150000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.025566,-0.593529,-0.012725,0.804306,456.954498,74.783257,399.248230,468.380188,77.930252,419.331970,432.898590,71.710991,399.042297,479.045380,77.742088,400.484741,447.493744,71.749725,378.133972,468.383575,77.941521,419.342041,432.919159,71.704872,399.001038,479.037689,77.730148,400.476929,447.478516,71.756317,378.171021
916,9.160000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-9.348230,1.096900,-18.555401,14.464700,-0.033753,-11.886400,-11.742100,-0.218264,12.618100,6.626090,-0.847829,17.823599,-0.025746,-0.614904,-0.012910,0.788076,458.127441,74.749374,397.457031,468.459076,77.927650,418.120056,434.117584,71.671837,395.965637,480.119812,77.714539,399.872284,449.813141,71.683479,375.870178,468.450989,77.943199,418.114410,434.162445,71.660477,395.910095,480.110748,77.694916,399.863434,449.787811,71.698555,375.937592
